# r   Lambda(r)
6.983729662077597311e+01 -2.949198584479209906e+00
6.996245306633291250e+01 -2.950872272374553074e+00
7.008760951188986610e+01 -2.950560249813996894e+00
7.021276595744680549e+01 -2.948010457505171988e+00
7.033792240300375909e+01 -2.951032191687818607e+00
7.046307884856069848e+01 -2.947119136203957268e+00
7.058823529411765207e+01 -2.946762058055003575e+00
7.071339173967459146e+01 -2.946291143800480850e+00
7.083854818523154506e+01 -2.945926665977071757e+00
7.096370463078848445e+01 -2.944911327296518611e+00
7.108886107634543805e+01 -2.944925662159184387e+00
7.121401752190237744e+01 -2.946830290284590870e+00
7.133917396745933104e+01 -2.943916656573549506e+00
7.146433041301627043e+01 -2.942902886919871008e+00
7.158948685857322403e+01 -2.942523454151582118e+00
7.171464330413016341e+01 -2.942259959855039853e+00
7.183979974968711701e+01 -2.941605778779917468e+00
7.196495619524405640e+01 -2.942251198499496123e+00
7.209011264080101000e+01 -2.941248317538355916e+00
7.221526908635794939e+01 -2.940963556338511253e+00
7.234042553191490299e+01 -2.939932962679467465e+00
7.246558197747184238e+01 -2.941338953566497327e+00
7.259073842302879598e+01 -2.939678817707559677e+00
7.271589486858573537e+01 -2.942689337852975040e+00
7.284105131414267476e+01 -2.938058958564405021e+00
7.296620775969962835e+01 -2.937191783531265088e+00
7.309136420525656774e+01 -2.936801407859448876e+00
7.321652065081352134e+01 -2.936646408836005584e+00
7.334167709637046073e+01 -2.936159394404533884e+00
7.346683354192741433e+01 -2.936000081676886531e+00
7.359198998748435372e+01 -2.935243581712876360e+00
7.371714643304130732e+01 -2.936519890289040813e+00
7.384230287859824671e+01 -2.934259562650319619e+00
7.396745932415520031e+01 -2.933777908839751536e+00
7.409261576971213970e+01 -2.933569537631443236e+00
7.421777221526909329e+01 -2.933611038727573561e+00
7.434292866082603268e+01 -2.933197908087912698e+00
7.446808510638298628e+01 -2.935689780971237894e+00
7.459324155193992567e+01 -2.932496651492746409e+00
7.471839799749687927e+01 -2.931046734291153477e+00
7.484355444305381866e+01 -2.934088399299654704e+00
7.496871088861077226e+01 -2.931263270591947911e+00
7.509386733416771165e+01 -2.929638820943619493e+00
7.521902377972466525e+01 -2.930231347018403376e+00
7.534418022528160463e+01 -2.928951916000696709e+00
7.546933667083855823e+01 -2.929121416070187500e+00
7.559449311639549762e+01 -2.928097215833644906e+00
7.571964956195245122e+01 -2.927596741494538080e+00
7.584480600750939061e+01 -2.927850178274280513e+00
7.596996245306633000e+01 -2.926912803670355778e+00
7.609511889862328360e+01 -2.926341553053322109e+00
7.622027534418022299e+01 -2.927487245037415420e+00
7.634543178973717659e+01 -2.926464054916919189e+00
7.647058823529411598e+01 -2.925018275257023515e+00
7.659574468085106957e+01 -2.929941141341778188e+00
7.672090112640800896e+01 -2.926036502058370292e+00
7.684605757196496256e+01 -2.924217485503976643e+00
7.697121401752190195e+01 -2.923357545057695184e+00
7.709637046307885555e+01 -2.922987440664798875e+00
7.722152690863579494e+01 -2.924226724303510938e+00
7.734668335419274854e+01 -2.922193143430009687e+00
7.747183979974968793e+01 -2.924347099222734947e+00
7.759699624530664153e+01 -2.921209059814005471e+00
7.772215269086358091e+01 -2.921317375123511972e+00
7.784730913642053451e+01 -2.920789857090815289e+00
7.797246558197747390e+01 -2.920580590603732318e+00
7.809762202753442750e+01 -2.921075079440056843e+00
7.822277847309136689e+01 -2.921463248237269994e+00
7.834793491864832049e+01 -2.920558190870921500e+00
7.847309136420525988e+01 -2.918739987993659746e+00
7.859824780976221348e+01 -2.918883050421966718e+00
7.872340425531915287e+01 -2.918140689046859304e+00
7.884856070087609226e+01 -2.917980273711506811e+00
7.897371714643304585e+01 -2.917958882689936306e+00
7.909887359198998524e+01 -2.917101118685883065e+00
7.922403003754693884e+01 -2.916391087117217840e+00
7.934918648310387823e+01 -2.916507336454504440e+00
7.947434292866083183e+01 -2.916737884548210147e+00
7.959949937421777122e+01 -2.915085221924201608e+00
7.972465581977472482e+01 -2.915210551497461999e+00
7.984981226533166421e+01 -2.916845945740042190e+00
7.997496871088861781e+01 -2.913889923055723141e+00
8.010012515644555720e+01 -2.913633333053334162e+00
8.022528160200251079e+01 -2.913138360648963143e+00
8.035043804755945018e+01 -2.912587628773257720e+00
8.047559449311640378e+01 -2.912400107738966515e+00
8.060075093867334317e+01 -2.912296422347815383e+00
8.072590738423029677e+01 -2.912335468815026029e+00
8.085106382978723616e+01 -2.911606146681349205e+00
8.097622027534418976e+01 -2.912211250674913376e+00
8.110137672090112915e+01 -2.910414853679413660e+00
8.122653316645808275e+01 -2.910419158172111054e+00
8.135168961201502213e+01 -2.911137150015273622e+00
8.147684605757197573e+01 -2.910762872111909427e+00
8.160200250312891512e+01 -2.908933372011245577e+00
8.172715894868585451e+01 -2.910609410498667948e+00
8.185231539424280811e+01 -2.908712134458928844e+00
8.197747183979974750e+01 -2.910274835776303970e+00
8.210262828535670110e+01 -2.909833163708196224e+00
8.222778473091364049e+01 -2.908135325868733467e+00
8.235294117647059409e+01 -2.907715622813169531e+00
8.247809762202753348e+01 -2.906899112579028444e+00
8.260325406758448707e+01 -2.907092222416932881e+00
8.272841051314142646e+01 -2.906139995561025646e+00
8.285356695869838006e+01 -2.906583690241590467e+00
8.297872340425531945e+01 -2.905372128855206348e+00
8.310387984981227305e+01 -2.906683924816537257e+00
8.322903629536921244e+01 -2.904733651461931743e+00
8.335419274092616604e+01 -2.904553250243647522e+00
8.347934918648310543e+01 -2.904143310257469413e+00
8.360450563204005903e+01 -2.903555814531561197e+00
8.372966207759699842e+01 -2.903707301501510241e+00
8.385481852315395201e+01 -2.902674392480145027e+00
8.397997496871089140e+01 -2.903522438380864212e+00
8.410513141426784500e+01 -2.901995833850380624e+00
8.423028785982478439e+01 -2.904594329642696149e+00
8.435544430538173799e+01 -2.901335706816242865e+00
8.448060075093867738e+01 -2.901731769953063811e+00
8.460575719649561677e+01 -2.901924445133423180e+00
8.473091364205257037e+01 -2.900670390095657858e+00
8.485607008760950976e+01 -2.899857725266009822e+00
8.498122653316646335e+01 -2.901611406657758518e+00
8.510638297872340274e+01 -2.899368887855106269e+00
8.523153942428035634e+01 -2.900324181168020932e+00
8.535669586983729573e+01 -2.898600241106796815e+00
8.548185231539424933e+01 -2.899030509817212220e+00
8.560700876095118872e+01 -2.898234156519095883e+00
8.573216520650814232e+01 -2.898065732509709225e+00
8.585732165206508171e+01 -2.899100806553179144e+00
8.598247809762203531e+01 -2.897720465393580191e+00
8.610763454317897470e+01 -2.896925482789851625e+00
8.623279098873592829e+01 -2.896833621882958010e+00
8.635794743429286768e+01 -2.897790672517642108e+00
8.648310387984982128e+01 -2.897230374308867873e+00
8.660826032540676067e+01 -2.896230630058383770e+00
8.673341677096371427e+01 -2.895479177498177403e+00
8.685857321652065366e+01 -2.894731879318737988e+00
8.698372966207760726e+01 -2.894830992469556996e+00
8.710888610763454665e+01 -2.895757775509722798e+00
8.723404255319150025e+01 -2.893495194218252742e+00
8.735919899874843964e+01 -2.893803671634322061e+00
8.748435544430537902e+01 -2.893220093457346209e+00
8.760951188986233262e+01 -2.896096238705535786e+00
8.773466833541927201e+01 -2.893755990731267769e+00
8.785982478097622561e+01 -2.892145251799876249e+00
8.798498122653316500e+01 -2.894170290109705057e+00
8.811013767209011860e+01 -2.892486409027853700e+00
8.823529411764705799e+01 -2.892636347150419063e+00
8.836045056320401159e+01 -2.891646162080348414e+00
8.848560700876095098e+01 -2.890779815667460451e+00
8.861076345431790457e+01 -2.892028316402347698e+00
8.873591989987484396e+01 -2.890240582858762064e+00
8.886107634543179756e+01 -2.890030437505071603e+00
8.898623279098873695e+01 -2.892523548981163817e+00
8.911138923654569055e+01 -2.891710097872764784e+00
8.923654568210262994e+01 -2.889772253521035061e+00
8.936170212765958354e+01 -2.890085796873496538e+00
8.948685857321652293e+01 -2.888041292798560811e+00
8.961201501877347653e+01 -2.887980704242463670e+00
8.973717146433041592e+01 -2.889378468699664637e+00
8.986232790988736951e+01 -2.888591764144387231e+00
8.998748435544430890e+01 -2.887142449351278284e+00
9.011264080100126250e+01 -2.886701389742778900e+00
9.023779724655820189e+01 -2.886323824401653138e+00
9.036295369211514128e+01 -2.886487694734163778e+00
9.048811013767209488e+01 -2.885565608818492667e+00
9.061326658322903427e+01 -2.886717359085376966e+00
9.073842302878598787e+01 -2.887950260440498074e+00
9.086357947434292726e+01 -2.885539932200714919e+00
9.098873591989988086e+01 -2.886549454097067535e+00
9.111389236545682024e+01 -2.884800512524092309e+00
9.123904881101377384e+01 -2.886254960078137533e+00
9.136420525657071323e+01 -2.886107612758975538e+00
9.148936170212766683e+01 -2.883304083621678782e+00
9.161451814768460622e+01 -2.883089401857848788e+00
9.173967459324155982e+01 -2.883706909168352706e+00
9.186483103879849921e+01 -2.883315445583636727e+00
9.198998748435545281e+01 -2.882276217319176492e+00
9.211514392991239220e+01 -2.882407470401942007e+00
9.224030037546934579e+01 -2.881642983894220578e+00
9.236545682102628518e+01 -2.881617317960190050e+00
9.249061326658323878e+01 -2.881310135119977911e+00
9.261576971214017817e+01 -2.880636173239489839e+00
9.274092615769713177e+01 -2.882202481453719489e+00
9.286608260325407116e+01 -2.880761003974708245e+00
9.299123904881102476e+01 -2.881770298168981892e+00
9.311639549436796415e+01 -2.879754057113056209e+00
9.324155193992490354e+01 -2.880561625849316965e+00
9.336670838548185714e+01 -2.879178237634015591e+00
9.349186483103879652e+01 -2.879078182042377865e+00
9.361702127659575012e+01 -2.878693354978672403e+00
9.374217772215268951e+01 -2.878371658622391305e+00
9.386733416770964311e+01 -2.877872577496703776e+00
9.399249061326658250e+01 -2.878006280533872197e+00
9.411764705882353610e+01 -2.877857119609680492e+00
9.424280350438047549e+01 -2.880107278579781216e+00
9.436795994993742909e+01 -2.878807284248607878e+00
9.449311639549436848e+01 -2.876597905578484937e+00
9.461827284105132208e+01 -2.878569394887367849e+00
9.474342928660826146e+01 -2.876203454054001352e+00
9.486858573216521506e+01 -2.880599469110765920e+00
9.499374217772215445e+01 -2.877641119732593733e+00
9.511889862327910805e+01 -2.875717686077640778e+00
9.524405506883604744e+01 -2.876743660534639258e+00
9.536921151439300104e+01 -2.875388868392913633e+00
9.549436795994994043e+01 -2.877899202655895827e+00
9.561952440550689403e+01 -2.874548888538528857e+00
9.574468085106383342e+01 -2.877306923410868134e+00
9.586983729662078701e+01 -2.874560638630269338e+00
9.599499374217772640e+01 -2.874225718131326879e+00
9.612015018773468000e+01 -2.873333821686204104e+00
9.624530663329161939e+01 -2.876122339889874091e+00
9.637046307884855878e+01 -2.872509179363778475e+00
9.649561952440551238e+01 -2.872927964858751348e+00
9.662077596996245177e+01 -2.875677886594870003e+00
9.674593241551940537e+01 -2.871942648873195392e+00
9.687108886107634476e+01 -2.871603940468058447e+00
9.699624530663329836e+01 -2.872277604243093752e+00
9.712140175219023774e+01 -2.871178584429658009e+00
9.724655819774719134e+01 -2.871071960203996021e+00
9.737171464330413073e+01 -2.872988425545715874e+00
9.749687108886108433e+01 -2.870825477256285119e+00
9.762202753441802372e+01 -2.870344528150660768e+00
9.774718397997497732e+01 -2.870089134210370041e+00
9.787234042553191671e+01 -2.874041698333452910e+00
9.799749687108887031e+01 -2.872520553781192199e+00
9.812265331664580970e+01 -2.869768798247725350e+00
9.824780976220276330e+01 -2.869111432592947875e+00
9.837296620775970268e+01 -2.868652199791085433e+00
9.849812265331665628e+01 -2.868647394556608443e+00
9.862327909887359567e+01 -2.868792812777483103e+00
9.874843554443054927e+01 -2.873978108410414123e+00
9.887359198998748866e+01 -2.867953978459364173e+00
9.899874843554444226e+01 -2.867458166381840368e+00
9.912390488110138165e+01 -2.867783774800527929e+00
9.924906132665832104e+01 -2.867161991707997792e+00
9.937421777221527464e+01 -2.867762496061205812e+00
9.949937421777221402e+01 -2.869374360562142900e+00
9.962453066332916762e+01 -2.867760361991316120e+00
9.974968710888610701e+01 -2.866960965605080958e+00
9.987484355444306061e+01 -2.867344561589669105e+00
1.000000000000000000e+02 -2.867899525713705433e+00
