# r   Lambda(r)
6.983729662077597311e+01 -3.030503057536971578e+00
6.996245306633291250e+01 -3.030265580816368320e+00
7.008760951188986610e+01 -3.028646442462155530e+00
7.021276595744680549e+01 -3.028419457330440601e+00
7.033792240300375909e+01 -3.027469070741374946e+00
7.046307884856069848e+01 -3.026276836122538061e+00
7.058823529411765207e+01 -3.026161993945286177e+00
7.071339173967459146e+01 -3.025519397922443954e+00
7.083854818523154506e+01 -3.024137176836007690e+00
7.096370463078848445e+01 -3.023117039468556477e+00
7.108886107634543805e+01 -3.022135550144736449e+00
7.121401752190237744e+01 -3.021699844376287025e+00
7.133917396745933104e+01 -3.021066237922736430e+00
7.146433041301627043e+01 -3.020152249090636509e+00
7.158948685857322403e+01 -3.019102440621856509e+00
7.171464330413016341e+01 -3.018375981960995436e+00
7.183979974968711701e+01 -3.017189572131316222e+00
7.196495619524405640e+01 -3.016676873752870858e+00
7.209011264080101000e+01 -3.016122467534221752e+00
7.221526908635794939e+01 -3.015020559644370657e+00
7.234042553191490299e+01 -3.014652799290134411e+00
7.246558197747184238e+01 -3.014343640872653829e+00
7.259073842302879598e+01 -3.013687992182832787e+00
7.271589486858573537e+01 -3.011752838887789885e+00
7.284105131414267476e+01 -3.011037542804692713e+00
7.296620775969962835e+01 -3.010105628577589343e+00
7.309136420525656774e+01 -3.009159078038352586e+00
7.321652065081352134e+01 -3.010359503535661840e+00
7.334167709637046073e+01 -3.008017822988890977e+00
7.346683354192741433e+01 -3.008022801953313063e+00
7.359198998748435372e+01 -3.006274217955267503e+00
7.371714643304130732e+01 -3.005006304949823903e+00
7.384230287859824671e+01 -3.005081820203699738e+00
7.396745932415520031e+01 -3.004670264519436529e+00
7.409261576971213970e+01 -3.002845048386635796e+00
7.421777221526909329e+01 -3.001989117204768576e+00
7.434292866082603268e+01 -3.003285076457780978e+00
7.446808510638298628e+01 -3.002363534749963758e+00
7.459324155193992567e+01 -3.000201857342699618e+00
7.471839799749687927e+01 -3.000210007879921648e+00
7.484355444305381866e+01 -2.999120088121836503e+00
7.496871088861077226e+01 -2.998203944308751367e+00
7.509386733416771165e+01 -2.998638072645297026e+00
7.521902377972466525e+01 -2.997076671257223879e+00
7.534418022528160463e+01 -2.996706094179387492e+00
7.546933667083855823e+01 -2.996235989331714755e+00
7.559449311639549762e+01 -2.997714944217594990e+00
7.571964956195245122e+01 -2.996375302158736265e+00
7.584480600750939061e+01 -2.995888997854851077e+00
7.596996245306633000e+01 -2.995881824303781027e+00
7.609511889862328360e+01 -2.995431424942596177e+00
7.622027534418022299e+01 -2.995197957249522425e+00
7.634543178973717659e+01 -2.995383065235545761e+00
7.647058823529411598e+01 -2.995741574744043678e+00
7.659574468085106957e+01 -2.995910608207611681e+00
7.672090112640800896e+01 -2.996165883460984336e+00
7.684605757196496256e+01 -2.996685889734849173e+00
7.697121401752190195e+01 -2.997025973762375450e+00
7.709637046307885555e+01 -3.000336457793440825e+00
7.722152690863579494e+01 -2.998588786407603735e+00
7.734668335419274854e+01 -2.997960756184160136e+00
7.747183979974968793e+01 -2.998335185807623482e+00
7.759699624530664153e+01 -3.000670111087811787e+00
7.772215269086358091e+01 -3.000509256727946106e+00
7.784730913642053451e+01 -2.999209081393052312e+00
7.797246558197747390e+01 -3.000489695736562545e+00
7.809762202753442750e+01 -3.000368162978919617e+00
7.822277847309136689e+01 -3.000748943884407272e+00
7.834793491864832049e+01 -3.004065047682138445e+00
7.847309136420525988e+01 -3.001196750066230656e+00
7.859824780976221348e+01 -3.002668345507925718e+00
7.872340425531915287e+01 -3.002338746327144037e+00
7.884856070087609226e+01 -3.004878818847361632e+00
7.897371714643304585e+01 -3.003010780592883844e+00
7.909887359198998524e+01 -3.002875907876067174e+00
7.922403003754693884e+01 -3.003958001227897689e+00
7.934918648310387823e+01 -3.005418111920826973e+00
7.947434292866083183e+01 -3.001796081522797977e+00
7.959949937421777122e+01 -3.001970521846310636e+00
7.972465581977472482e+01 -3.002186197359050901e+00
7.984981226533166421e+01 -3.003648011602729984e+00
7.997496871088861781e+01 -3.000963059688477319e+00
8.010012515644555720e+01 -3.000948030358614904e+00
8.022528160200251079e+01 -3.000489012903990282e+00
8.035043804755945018e+01 -3.001448935446754618e+00
8.047559449311640378e+01 -3.004904553850472393e+00
8.060075093867334317e+01 -3.002748820255587425e+00
8.072590738423029677e+01 -2.999912128249730969e+00
8.085106382978723616e+01 -3.000771200426927354e+00
8.097622027534418976e+01 -2.998347287069517808e+00
8.110137672090112915e+01 -2.997694964204088208e+00
8.122653316645808275e+01 -2.998548087858573741e+00
8.135168961201502213e+01 -2.996214823995259735e+00
8.147684605757197573e+01 -2.996714756930982215e+00
8.160200250312891512e+01 -2.995221462065072338e+00
8.172715894868585451e+01 -2.998384970418790374e+00
8.185231539424280811e+01 -2.994083142951691201e+00
8.197747183979974750e+01 -2.995268911396113509e+00
8.210262828535670110e+01 -2.992944159495543044e+00
8.222778473091364049e+01 -2.991452323988744499e+00
8.235294117647059409e+01 -2.991741179595297506e+00
8.247809762202753348e+01 -2.992188479512892130e+00
8.260325406758448707e+01 -2.991217035177407002e+00
8.272841051314142646e+01 -2.989952565932451733e+00
8.285356695869838006e+01 -2.993197511837362157e+00
8.297872340425531945e+01 -2.988309057171110172e+00
8.310387984981227305e+01 -2.988091476305047678e+00
8.322903629536921244e+01 -2.987738739244417907e+00
8.335419274092616604e+01 -2.987885946187387454e+00
8.347934918648310543e+01 -2.986409738465432007e+00
8.360450563204005903e+01 -2.986076603340666047e+00
8.372966207759699842e+01 -2.984847087983628189e+00
8.385481852315395201e+01 -2.983401497723590534e+00
8.397997496871089140e+01 -2.983814697266914173e+00
8.410513141426784500e+01 -2.984231994669994670e+00
8.423028785982478439e+01 -2.982853469080091635e+00
8.435544430538173799e+01 -2.983073950760072091e+00
8.448060075093867738e+01 -2.980780790231755351e+00
8.460575719649561677e+01 -2.980873817181995289e+00
8.473091364205257037e+01 -2.979674882250356927e+00
8.485607008760950976e+01 -2.980833379514044701e+00
8.498122653316646335e+01 -2.980206170496840556e+00
8.510638297872340274e+01 -2.977571000059944684e+00
8.523153942428035634e+01 -2.977917442577833640e+00
8.535669586983729573e+01 -2.976953348739913352e+00
8.548185231539424933e+01 -2.976502432992109259e+00
8.560700876095118872e+01 -2.975676090386326411e+00
8.573216520650814232e+01 -2.978890669528867718e+00
8.585732165206508171e+01 -2.976917713452906789e+00
8.598247809762203531e+01 -2.973738457975152016e+00
8.610763454317897470e+01 -2.972984107017963229e+00
8.623279098873592829e+01 -2.972507216992174683e+00
8.635794743429286768e+01 -2.972077903647113217e+00
8.648310387984982128e+01 -2.972048022123885858e+00
8.660826032540676067e+01 -2.971298350071880812e+00
8.673341677096371427e+01 -2.972386751189256771e+00
8.685857321652065366e+01 -2.970310625621754852e+00
8.698372966207760726e+01 -2.969256423348312524e+00
8.710888610763454665e+01 -2.970014983894083471e+00
8.723404255319150025e+01 -2.969482657991022734e+00
8.735919899874843964e+01 -2.968215840803022587e+00
8.748435544430537902e+01 -2.967663642379753330e+00
8.760951188986233262e+01 -2.966451578469083028e+00
8.773466833541927201e+01 -2.966297653234274634e+00
8.785982478097622561e+01 -2.970511593461470312e+00
8.798498122653316500e+01 -2.965785397255256584e+00
8.811013767209011860e+01 -2.965705965946499489e+00
8.823529411764705799e+01 -2.966211087439298844e+00
8.836045056320401159e+01 -2.963537817213401926e+00
8.848560700876095098e+01 -2.966402243603546207e+00
8.861076345431790457e+01 -2.963020923167402287e+00
8.873591989987484396e+01 -2.963337858421749349e+00
8.886107634543179756e+01 -2.965129008263903909e+00
8.898623279098873695e+01 -2.963548891106601246e+00
8.911138923654569055e+01 -2.961094050776103881e+00
8.923654568210262994e+01 -2.960298445924691713e+00
8.936170212765958354e+01 -2.960269035484830447e+00
8.948685857321652293e+01 -2.959872768328700943e+00
8.961201501877347653e+01 -2.959782602804921670e+00
8.973717146433041592e+01 -2.959709177981502126e+00
8.986232790988736951e+01 -2.959412405023952086e+00
8.998748435544430890e+01 -2.957407991123876645e+00
9.011264080100126250e+01 -2.957176018651807237e+00
9.023779724655820189e+01 -2.956220162802762008e+00
9.036295369211514128e+01 -2.955781583957423297e+00
9.048811013767209488e+01 -2.955660791019257161e+00
9.061326658322903427e+01 -2.957315105868150606e+00
9.073842302878598787e+01 -2.954851636064342202e+00
9.086357947434292726e+01 -2.958414577785261290e+00
9.098873591989988086e+01 -2.954223531488260779e+00
9.111389236545682024e+01 -2.953629858775721928e+00
9.123904881101377384e+01 -2.954395483806365519e+00
9.136420525657071323e+01 -2.951550242977424521e+00
9.148936170212766683e+01 -2.952632287547407142e+00
9.161451814768460622e+01 -2.951696528432517841e+00
9.173967459324155982e+01 -2.950588511126225111e+00
9.186483103879849921e+01 -2.950812718841725246e+00
9.198998748435545281e+01 -2.949931386966097246e+00
9.211514392991239220e+01 -2.950389598546266257e+00
9.224030037546934579e+01 -2.950058150795136669e+00
9.236545682102628518e+01 -2.950450414571319069e+00
9.249061326658323878e+01 -2.949691573331145289e+00
9.261576971214017817e+01 -2.948615852625937173e+00
9.274092615769713177e+01 -2.946834841628785284e+00
9.286608260325407116e+01 -2.947340250912186654e+00
9.299123904881102476e+01 -2.947402593142737448e+00
9.311639549436796415e+01 -2.946213838380695726e+00
9.324155193992490354e+01 -2.946753221056298777e+00
9.336670838548185714e+01 -2.945010289261668746e+00
9.349186483103879652e+01 -2.945864380873752353e+00
9.361702127659575012e+01 -2.944402908863916313e+00
9.374217772215268951e+01 -2.943803315580293400e+00
9.386733416770964311e+01 -2.944001057695869505e+00
9.399249061326658250e+01 -2.942784105255741078e+00
9.411764705882353610e+01 -2.942675418994699754e+00
9.424280350438047549e+01 -2.941656842239401826e+00
9.436795994993742909e+01 -2.941392354157155165e+00
9.449311639549436848e+01 -2.940756587048780624e+00
9.461827284105132208e+01 -2.940933603162584564e+00
9.474342928660826146e+01 -2.940018233875536069e+00
9.486858573216521506e+01 -2.941108861172591737e+00
9.499374217772215445e+01 -2.938890170669114621e+00
9.511889862327910805e+01 -2.938578221865348894e+00
9.524405506883604744e+01 -2.938301868614223711e+00
9.536921151439300104e+01 -2.937504165619509777e+00
9.549436795994994043e+01 -2.937216411074075051e+00
9.561952440550689403e+01 -2.937374381557406711e+00
9.574468085106383342e+01 -2.936713338600208889e+00
9.586983729662078701e+01 -2.935727141853044397e+00
9.599499374217772640e+01 -2.936016456695835330e+00
9.612015018773468000e+01 -2.934758300858245406e+00
9.624530663329161939e+01 -2.934860472287827982e+00
9.637046307884855878e+01 -2.933901192740453912e+00
9.649561952440551238e+01 -2.934109821262876672e+00
9.662077596996245177e+01 -2.933305647715271469e+00
9.674593241551940537e+01 -2.932765777216366221e+00
9.687108886107634476e+01 -2.932617008015776960e+00
9.699624530663329836e+01 -2.932444308388580279e+00
9.712140175219023774e+01 -2.931608169297668987e+00
9.724655819774719134e+01 -2.931108734025730911e+00
9.737171464330413073e+01 -2.930664897463236329e+00
9.749687108886108433e+01 -2.929801072677220564e+00
9.762202753441802372e+01 -2.929690001369167351e+00
9.774718397997497732e+01 -2.929037440639503664e+00
9.787234042553191671e+01 -2.931467798934464852e+00
9.799749687108887031e+01 -2.928201590943459109e+00
9.812265331664580970e+01 -2.927664222112195791e+00
9.824780976220276330e+01 -2.927122222267418472e+00
9.837296620775970268e+01 -2.926918252829552980e+00
9.849812265331665628e+01 -2.926603996227314486e+00
9.862327909887359567e+01 -2.925771044948902944e+00
9.874843554443054927e+01 -2.925432629023365205e+00
9.887359198998748866e+01 -2.925990664950147035e+00
9.899874843554444226e+01 -2.924453843138592912e+00
9.912390488110138165e+01 -2.923422869665319279e+00
9.924906132665832104e+01 -2.922922174304376508e+00
9.937421777221527464e+01 -2.923175755188740510e+00
9.949937421777221402e+01 -2.923693255951111514e+00
9.962453066332916762e+01 -2.921250240028053113e+00
9.974968710888610701e+01 -2.920757553934002271e+00
9.987484355444306061e+01 -2.920303820453149957e+00
1.000000000000000000e+02 -2.919719385232749431e+00
